"filename", "language", "TypeScript", "Svelte", "HTML", "JavaScript", "JSON with Comments", "JSON", "Markdown", "Ignore", "Prisma", "SQL", "comment", "blank", "total"
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-element-field.svelte", "Svelte", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-field-errors.svelte", "Svelte", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-field.svelte", "Svelte", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-fieldset.svelte", "Svelte", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-label.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/form-legend.svelte", "Svelte", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/form/index.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 34
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/input/index.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 28
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/input/input.svelte", "Svelte", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/label/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/label/label.svelte", "Svelte", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/navbar/navbar-desktop.svelte", "Svelte", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 6, 16, 151
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/navbar/navbar-mobile.svelte", "Svelte", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 82
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/navbar/navbar.svelte", "Svelte", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 81
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/popover/index.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/popover/popover-content.svelte", "Svelte", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/index.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 31
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-cell.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-day.svelte", "Svelte", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-grid-body.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-grid-head.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-grid-row.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-grid.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-head-cell.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-header.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-heading.svelte", "Svelte", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-months.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-next-button.svelte", "Svelte", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar-prev-button.svelte", "Svelte", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/range-calendar/range-calendar.svelte", "Svelte", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 61
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/index.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 35
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/select-content.svelte", "Svelte", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/select-item.svelte", "Svelte", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/select-label.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/select-separator.svelte", "Svelte", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/select/select-trigger.svelte", "Svelte", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/separator/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/separator/separator.svelte", "Svelte", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/index.ts", "TypeScript", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 107
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-content.svelte", "Svelte", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-description.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-footer.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-header.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-overlay.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-portal.svelte", "Svelte", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sheet/sheet-title.svelte", "Svelte", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/skeleton/index.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/skeleton/skeleton.svelte", "Svelte", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sonner/index.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/sonner/sonner.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/tabs/index.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 19
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/tabs/tabs-content.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/tabs/tabs-list.svelte", "Svelte", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/tabs/tabs-trigger.svelte", "Svelte", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/textarea/index.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 29
"/Users/ovv/dev/monochrome-me/src/lib/components/ui/textarea/textarea.svelte", "Svelte", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/ovv/dev/monochrome-me/src/lib/server/prisma.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/ovv/dev/monochrome-me/src/lib/stripe/stripe.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/ovv/dev/monochrome-me/src/lib/utils.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 62
"/Users/ovv/dev/monochrome-me/src/routes/+layout.server.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/ovv/dev/monochrome-me/src/routes/+layout.svelte", "Svelte", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 49
"/Users/ovv/dev/monochrome-me/src/routes/+layout.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"/Users/ovv/dev/monochrome-me/src/routes/+page.svelte", "Svelte", 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 102, 8, 241
"/Users/ovv/dev/monochrome-me/src/routes/404/+page.svelte", "Svelte", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 29
"/Users/ovv/dev/monochrome-me/src/routes/about-us/+page.server.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/ovv/dev/monochrome-me/src/routes/about-us/+page.svelte", "Svelte", 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 115
"/Users/ovv/dev/monochrome-me/src/routes/about-us/contact-form.svelte", "Svelte", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 81
"/Users/ovv/dev/monochrome-me/src/routes/about-us/schema.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/ovv/dev/monochrome-me/src/routes/api/check-booking-status/+server.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 56
"/Users/ovv/dev/monochrome-me/src/routes/api/download-images/+server.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 52
"/Users/ovv/dev/monochrome-me/src/routes/api/get-session-images/+server.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 49
"/Users/ovv/dev/monochrome-me/src/routes/api/get-slots-for-date/+server.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 57
"/Users/ovv/dev/monochrome-me/src/routes/api/stripe-webhook/+server.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 81
"/Users/ovv/dev/monochrome-me/src/routes/auth/callback/+server.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"/Users/ovv/dev/monochrome-me/src/routes/auth/confirm/+server.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"/Users/ovv/dev/monochrome-me/src/routes/auth/login/+page.server.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 48
"/Users/ovv/dev/monochrome-me/src/routes/auth/login/+page.svelte", "Svelte", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/ovv/dev/monochrome-me/src/routes/auth/login/login-form.svelte", "Svelte", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 93
"/Users/ovv/dev/monochrome-me/src/routes/auth/login/schema.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/ovv/dev/monochrome-me/src/routes/auth/logout/+server.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"/Users/ovv/dev/monochrome-me/src/routes/auth/register/+page.server.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 47
"/Users/ovv/dev/monochrome-me/src/routes/auth/register/+page.svelte", "Svelte", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/ovv/dev/monochrome-me/src/routes/auth/register/register-form.svelte", "Svelte", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 123
"/Users/ovv/dev/monochrome-me/src/routes/auth/register/schema.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/ovv/dev/monochrome-me/src/routes/booking/+page.server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ovv/dev/monochrome-me/src/routes/booking/+page.svelte", "Svelte", 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 67, 28, 317
"/Users/ovv/dev/monochrome-me/src/routes/checkout/+server.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 108
"/Users/ovv/dev/monochrome-me/src/routes/checkout/cancel/+page.svelte", "Svelte", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 54
"/Users/ovv/dev/monochrome-me/src/routes/checkout/success/+page.svelte", "Svelte", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 96
"/Users/ovv/dev/monochrome-me/src/routes/dashboard/+page.svelte", "Svelte", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/ovv/dev/monochrome-me/src/routes/downloads/+page.server.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 22
"/Users/ovv/dev/monochrome-me/src/routes/downloads/+page.svelte", "Svelte", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 184
"/Users/ovv/dev/monochrome-me/src/routes/faq/+page.svelte", "Svelte", 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 97
"/Users/ovv/dev/monochrome-me/src/routes/login-2/+page.svelte", "Svelte", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 37
"/Users/ovv/dev/monochrome-me/src/routes/sessions/+page.server.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/ovv/dev/monochrome-me/src/routes/sessions/+page.svelte", "Svelte", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/ovv/dev/monochrome-me/src/routes/test/+page.svelte", "Svelte", 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 343
"/Users/ovv/dev/monochrome-me/src/stores/bookingStore.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 13
"/Users/ovv/dev/monochrome-me/svelte.config.js", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 6, 4, 19
"/Users/ovv/dev/monochrome-me/tailwind.config.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 88
"/Users/ovv/dev/monochrome-me/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 4, 1, 19
"/Users/ovv/dev/monochrome-me/vite.config.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"Total", "-", 1384, 4047, 18, 45, 14, 6762, 25, 3, 40, 54, 352, 942, 13686